,secID,ticker,exchangeCD,ListSectorCD,ListSector,transCurrCD,secShortName,secFullName,listStatusCD,listDate,delistDate,equTypeCD,equType,exCountryCD,partyID,totalShares,nonrestFloatShares,nonrestfloatA,officeAddr,primeOperating,endDate,TShEquity
2961,601225.XSHG,601225,XSHG,1,主板,CNY,陕西煤业,陕西煤业股份有限公司,L,2014-01-28,,A,沪深A股,CHN,56981,10000000000.0,10000000000.0,10000000000.0,陕西省西安市高新区锦业一路2号,"煤炭生产、销售和运输等业务,并拥有完整的煤炭生产、销售和运输体系。",2017-03-31,49135554310.7
2962,601226.XSHG,601226,XSHG,1,主板,CNY,华电重工,华电重工股份有限公司,L,2014-12-11,,A,沪深A股,CHN,66628,1155000000.0,405000000.0,405000000.0,北京市丰台区汽车博物馆东路华电发展大厦B座,"电力、石化、市政、港口、冶金、矿山、工业建筑等大型钢结构产品、抓斗卸船机、斗轮堆取料机、管状带式输送机,长距离曲线胶带输送机等大型装卸运输设备",2017-03-31,3446228695.04
2963,601228.XSHG,601228,XSHG,1,主板,CNY,广州港,广州港股份有限公司,L,2017-03-29,,A,沪深A股,CHN,71761,6193180000.0,698680000.0,698680000.0,广东省广州市南沙区龙穴大道南9号603房（仅限办公用途）,集装箱、煤炭、粮食、钢材、汽车、金属矿石、油品等货物的装卸及物流等业务,2017-03-31,13081864354.5
2964,601229.XSHG,601229,XSHG,1,主板,CNY,上海银行,上海银行股份有限公司,L,2016-11-16,,A,沪深A股,CHN,27781,6004450000.0,600450000.0,600450000.0,上海市浦东新区银城中路168号,公司金融业务、零售金融业务和资金业务等,2017-03-31,1.2028988e+11
2965,601231.XSHG,601231,XSHG,1,主板,CNY,环旭电子,环旭电子股份有限公司,L,2012-02-20,,A,沪深A股,CHN,65478,2175923600.0,2175923600.0,2175923600.0,上海市张江高科技园区集成电路产业区张东路1558号,为国内外的品牌厂商提供通讯类、电脑及存储类、消费电子类、工业类及其他类(以车用电子为主)等五大类电子产品的开发设计、物料采购、生产制造、物流、维修等专业服务。,2017-03-31,7888473741.26
2966,601233.XSHG,601233,XSHG,1,主板,CNY,桐昆股份,桐昆集团股份有限公司,L,2011-05-18,,A,沪深A股,CHN,44996,1231936300.0,1205102700.0,1205102700.0,浙江省桐乡市经济开发区光明路199号,民用涤纶长丝的研发、生产和销售。,2017-03-31,11343666089.0
2967,601238.XSHG,601238,XSHG,1,主板,CNY,广汽集团,广州汽车集团股份有限公司,L,2012-03-29,,A,沪深A股,CHN,31545,6499765900.0,6499765900.0,4286465700.0,广东省广州市天河区珠江新城兴国路23号广汽中心,"汽车及配套产品的研发、制造、销售和相关服务,主要产品及服务包括乘用车、商用车、发动机及其他汽车零部件和汽车相关服务。",2017-03-31,48949387161.0
2968,601258.XSHG,601258,XSHG,1,主板,CNY,庞大集团,庞大汽贸集团股份有限公司,L,2011-04-28,,A,沪深A股,CHN,40642,6674663400.0,6533415900.0,6533415900.0,北京市朝阳区五环外王四营乡黄厂路甲3号庞大双龙培训中心四楼,汽车经销及维修养护。,2017-03-31,13235188447.0
2969,601268.XSHG,601268,XSHG,1,主板,CNY,*ST二重,二重集团(德阳)重型装备股份有限公司,DE,2010-02-02,2015-05-21,A,沪深A股,CHN,33276,2293449524.0,1690000000.0,1690000000.0,四川省德阳市珠江西路460号,普通机械及成套设备，金属制品设计、制造、安装、修理；冶炼加工；计算机软硬件产品开发、销售；多媒体数字软硬件产品开发、销售；技术咨询服务；金属材料销售；计算机系统集成；计算机网络设计、安装、调试；氧、氮、氩气体产品生产、销售；工程勘察设计；进出口贸易；管道安装(必须取得相关行政许可证后，方可开展生产经营活动)。(以上经营范围国家限制禁止经营除外，应取得行政许可的，必须取得相关行政许可后，按照许可事项开展生产经营活动)。,2017-03-31,771377398.81
2970,601288.XSHG,601288,XSHG,1,主板,CNY,农业银行,中国农业银行股份有限公司,L,2010-07-15,,A,沪深A股,CHN,27303,3.24794117e+11,3.24794117e+11,2.940552939e+11,北京市东城区建国门内大街69号,吸收公众存款;发放短期、中期和长期贷款;办理国内外结算;办理票据承兑与贴现;发行金融债券;代理发行、代理兑付、承销政府债券;买卖政府债券、金融债券;从事同业拆借;买卖、代理买卖外汇;从事银行卡业务;提供信用证服务及担保;代理收付款项业务;提供保管箱服务;经营结汇、售汇业务;经国务院银行业监督管理机构批准的其他业务及境外机构所在有关监管机构所批准经营的业务。,2017-03-31,1.366045e+12
2971,601299.XSHG,601299,XSHG,1,主板,CNY,中国北车,中国北车股份有限公司,DE,2009-12-29,2015-05-20,A,沪深A股,CHN,35024,12259780303.0,12259780303.0,10126083903.0,北京市丰台区芳城园一区15号楼,铁路机车车辆(含动车组)、城市轨道车辆、工程机械、机电设备、电子设备及相关部件等产品的研发、设计、制造、维修及服务和相关产品销售、技术服务及设备租赁业务；进出口业务；与以上业务相关的实业投资；资产管理；信息咨询业务。,2015-03-31,51728567000.0
2972,601311.XSHG,601311,XSHG,1,主板,CNY,骆驼股份,骆驼集团股份有限公司,L,2011-06-02,,A,沪深A股,CHN,46517,848395800.0,848395800.0,848395800.0,湖北省襄阳市樊城区汉江北路65号,"从事蓄电池的制造和销售,主要产品是用于汽车起动、电动道路车辆牵引、电动助力车动力用的铅酸蓄电池。",2017-03-31,5322041034.25
2973,601313.XSHG,601313,XSHG,1,主板,CNY,江南嘉捷,江南嘉捷电梯股份有限公司,L,2012-01-16,,A,沪深A股,CHN,63062,397182400.0,397182400.0,397182400.0,江苏省苏州市工业园区唯新路28号,电梯、自动扶梯、自动人行道等产品的研发、生产和销售及相关产品的安装、改造和维修。,2017-03-31,1748548908.53
2974,601318.XSHG,601318,XSHG,1,主板,CNY,中国平安,中国平安保险(集团)股份有限公司,L,2007-03-01,,A,沪深A股,CHN,2264,18280241400.0,18280241400.0,10832664500.0,广东省深圳市福田中心区福华三路星河发展中心办公十五至十八楼,"以保险业务为核心,以统一品牌向客户提供包括保险、银行、证券、信托等多元化金融服务。",2017-03-31,5.18525e+11
2975,601328.XSHG,601328,XSHG,1,主板,CNY,交通银行,交通银行股份有限公司,L,2007-05-15,,A,沪深A股,CHN,2274,74262726600.0,74262726600.0,39250864000.0,上海市浦东新区银城中路188号,企业银行业务、零售银行业务和资金业务。,2017-03-31,6.52158e+11
2976,601333.XSHG,601333,XSHG,1,主板,CNY,广深铁路,广深铁路股份有限公司,L,2006-12-22,,A,沪深A股,CHN,2212,7083537000.0,7083537000.0,5652237000.0,广东省深圳市罗湖区和平路1052号,"经营广州至深圳间各铁路车站的客、货运输业务,并与香港九广铁路公司合作经营广九直通车(广州—香港九龙)旅客运输业务。",2017-03-31,28311486916.0
2977,601336.XSHG,601336,XSHG,1,主板,CNY,新华保险,新华人寿保险股份有限公司,L,2011-12-16,,A,沪深A股,CHN,26952,3119546600.0,3119546600.0,2085439300.0,北京市朝阳区建国门外大街甲12号新华保险大厦,人寿保险业务。,2017-03-31,61608000000.0
2978,601339.XSHG,601339,XSHG,1,主板,CNY,百隆东方,百隆东方股份有限公司,L,2012-06-12,,A,沪深A股,CHN,65363,1500000000.0,1500000000.0,1500000000.0,浙江省宁波市鄞州区甬江大道188号宁波财富中心8楼,色纺纱的研发、生产和销售。,2017-03-31,7416043506.96
2979,601366.XSHG,601366,XSHG,1,主板,CNY,利群股份,青岛利群百货集团股份有限公司,L,2017-04-12,,A,沪深A股,CHN,89657,860500500.0,176000000.0,176000000.0,山东省青岛经济技术开发区香江路78号,公司自设立以来，一直从事以百货、超市和电器为核心主业的零售连锁业务，和以城市物流中心为辅的品牌代理和商业物流业务。,2017-03-31,2841516072.93
2980,601368.XSHG,601368,XSHG,1,主板,CNY,绿城水务,广西绿城水务股份有限公司,L,2015-06-12,,A,沪深A股,CHN,63637,735810900.0,294202700.0,294202700.0,广西壮族自治区南宁市江南区体育路4号,自来水生产供应及污水处理业务,2017-03-31,2864100454.43
2981,601369.XSHG,601369,XSHG,1,主板,CNY,陕鼓动力,西安陕鼓动力股份有限公司,L,2010-04-28,,A,沪深A股,CHN,36957,1638770200.0,1638770200.0,1638770200.0,陕西省西安市高新区沣惠南路8号,透平压缩机组、工业流程能量回收装置和透平鼓风机组等各种透平机械及系统的开发、制造、成套销售和服务。,2017-03-31,6373964030.94
2982,601375.XSHG,601375,XSHG,1,主板,CNY,中原证券,中原证券股份有限公司,L,2017-01-03,,A,沪深A股,CHN,27096,3923734700.0,1950011500.0,699982500.0,河南省郑州市郑东新区商务外环路10号,证券经纪；证券投资咨询；与证券交易、证券投资活动有关的财务顾问；证券承销与保荐；证券自营；证券资产管理；证券投资基金代销；为期货公司提供中间介绍业务；融资融券业务；代销金融产品业务。,2017-03-31,12086383712.9
2983,601377.XSHG,601377,XSHG,1,主板,CNY,兴业证券,兴业证券股份有限公司,L,2010-10-13,,A,沪深A股,CHN,26548,6696671700.0,6696671700.0,6696671700.0,福建省福州市湖东路268号,证券经纪、投资银行、资产管理、基金管理、证券自营等,2017-03-31,35020088496.1
2984,601388.XSHG,601388,XSHG,1,主板,CNY,怡球资源,怡球金属资源再生(中国)股份有限公司,L,2012-04-23,,A,沪深A股,CHN,65468,2025400000.0,2025400000.0,2025400000.0,江苏省太仓市浮桥镇沪浮璜公路88号,"通过回收废铝资源,进行再生铝合金锭的生产和销售。",2017-03-31,2282640299.98
2985,601390.XSHG,601390,XSHG,1,主板,CNY,中国中铁,中国中铁股份有限公司,L,2007-12-03,,A,沪深A股,CHN,2040,22844301500.0,22535421200.0,18328031200.0,北京市海淀区复兴路69号中国中铁广场A座,基建建设、勘察设计与咨询服务、工程设备和零部件制造、房地产开发以及其他业务。,2017-03-31,1.56709048e+11
2986,601398.XSHG,601398,XSHG,1,主板,CNY,工商银行,中国工商银行股份有限公司,L,2006-10-27,,A,沪深A股,CHN,1867,3.564062571e+11,3.564062571e+11,2.696122125e+11,北京市西城区复兴门内大街55号,商业银行业务。,2017-03-31,2.044971e+12
2987,601500.XSHG,601500,XSHG,1,主板,CNY,通用股份,江苏通用科技股份有限公司,L,2016-09-19,,A,沪深A股,CHN,31982,726919100.0,174919100.0,174919100.0,江苏省无锡市东港镇创业产业园金港大道,全钢子午胎、斜交胎的研发、生产和销售,2017-03-31,2564797456.46
2988,601515.XSHG,601515,XSHG,1,主板,CNY,东风股份,汕头东风印刷股份有限公司,L,2012-02-16,,A,沪深A股,CHN,65469,1112000000.0,1112000000.0,1112000000.0,"广东省汕头市潮汕路金园工业城北郊工业区,4A2-2片区,2M4片区,13-02片区A-F座",烟标印制及相关包装材料的设计、生产与销售。,2017-03-31,3866054013.49
2989,601518.XSHG,601518,XSHG,1,主板,CNY,吉林高速,吉林高速公路股份有限公司,L,2010-03-19,,A,沪深A股,CHN,37089,1213200000.0,1213200000.0,1213200000.0,吉林省长春市经济开发区浦东路4488号,"本公司主营业务为投资、开发、建设和经营管理收费公路,主要通过长平分公司对长平高速公路及其沿线配套服务设施进行经营管理。",2017-03-31,3055450327.26
2990,601519.XSHG,601519,XSHG,1,主板,CNY,*ST智慧,上海大智慧股份有限公司,L,2011-01-28,,A,沪深A股,CHN,40206,1987700000.0,1987700000.0,1987700000.0,上海市浦东新区杨高南路428号1号楼,以互联网为基础向国内外资本市场的参与各方提供及时、全面的金融信息和数据服务。,2017-03-31,868128397.58
2991,601555.XSHG,601555,XSHG,1,主板,CNY,东吴证券,东吴证券股份有限公司,L,2011-12-12,,A,沪深A股,CHN,26959,3000000000.0,2891000000.0,2891000000.0,江苏省苏州市工业园区星阳街5号,证券经纪、投资银行、证券自营、资产管理、基金管理、直接投资等。,2017-03-31,20782014854.7
2992,601558.XSHG,601558,XSHG,1,主板,CNY,*ST锐电,华锐风电科技(集团)股份有限公司,L,2011-01-13,,A,沪深A股,CHN,39570,6030600000.0,5662200000.0,5662200000.0,北京市海淀区中关村大街59号文化大厦,主营业务为开发、设计、生产、销售风力发电设备。,2017-03-31,1041714669.36
2993,601566.XSHG,601566,XSHG,1,主板,CNY,九牧王,九牧王股份有限公司,L,2011-05-30,,A,沪深A股,CHN,43492,574637200.0,574637200.0,574637200.0,福建省厦门市思明区宜兰路1号,"公司是中国领先的商务休闲男装品牌企业,公司采用业务纵向一体化的模式进行男装的设计研发、生产、销售及品牌推广,产品包括男裤、茄克及其它服饰类产品,公司产品以自制生产为主,委托加工生产为辅,采用直营和加盟相结合的模式进行销售,致力于让男士拥有高性价比的精工时尚服饰,满足不同场合的穿着需求。",2017-03-31,4641713234.63
2994,601567.XSHG,601567,XSHG,1,主板,CNY,三星医疗,宁波三星医疗电气股份有限公司,L,2011-06-15,,A,沪深A股,CHN,47413,1418806900.0,1235561700.0,1235561700.0,浙江省宁波市鄞州工业园区(宁波市鄞州区姜山镇),电能计量及信息采集产品、配电设备的研发、生产和销售。,2017-03-31,7025409830.71
2995,601579.XSHG,601579,XSHG,1,主板,CNY,会稽山,会稽山绍兴酒股份有限公司,L,2014-08-25,,A,沪深A股,CHN,31770,497360000.0,248000000.0,248000000.0,浙江省绍兴市柯桥区鉴湖路1053号,绍兴黄酒、黄酒的生产、销售和研发。,2017-03-31,3007731760.47
2996,601588.XSHG,601588,XSHG,1,主板,CNY,北辰实业,北京北辰实业股份有限公司,L,2006-10-16,,A,沪深A股,CHN,2129,3367020000.0,3367020000.0,2660000000.0,北京市朝阳区北辰东路8号汇欣大厦A座707,发展物业、投资物业(含酒店)和商业物业。,2017-03-31,12546706693.0
2997,601595.XSHG,601595,XSHG,1,主板,CNY,上海电影,上海电影股份有限公司,L,2016-08-17,,A,沪深A股,CHN,70981,373500000.0,93500000.0,93500000.0,上海市徐汇区漕溪北路595号C座,电影发行及放映业务,2017-03-31,2023520681.37
2998,601599.XSHG,601599,XSHG,1,主板,CNY,鹿港文化,江苏鹿港文化股份有限公司,L,2011-05-27,,A,沪深A股,CHN,46168,894068400.0,852953500.0,852953500.0,江苏省张家港市塘桥镇鹿苑工业区,各类针织毛纺纱线以及高档精纺呢绒面料生产与销售。,2017-03-31,2799450105.44
2999,601600.XSHG,601600,XSHG,1,主板,CNY,中国铝业,中国铝业股份有限公司,L,2007-04-30,,A,沪深A股,CHN,1847,14903798236.0,14903798236.0,10959832268.0,北京市海淀区西直门北大街62号,"铝土矿的开采,氧化铝、原铝、铝加工产品的生产、销售及其它有色金属产品贸易;煤炭、铁矿石经营业务",2017-03-31,56033226000.0
3000,601601.XSHG,601601,XSHG,1,主板,CNY,中国太保,中国太平洋保险(集团)股份有限公司,L,2007-12-25,,A,沪深A股,CHN,26662,9062000000.0,9062000000.0,6286700000.0,上海市浦东新区银城中路190号交银金融大厦南楼,"本公司属于综合性保险集团公司,主要通过下属的中国太平洋人寿保险股份有限公司(以下简称“太保寿险”)和中国太平洋财产保险股份有限公司(以下简称“太保产险”)为客户提供全面的人寿及财产保险产品和服务,并通过下属的太平洋资产管理有限责任公司管理和运用保险资金。",2017-03-31,1.35748e+11
3001,601607.XSHG,601607,XSHG,1,主板,CNY,上海医药,上海医药集团股份有限公司,L,2010-03-05,,A,沪深A股,CHN,1355,2688910500.0,2688828900.0,1922935000.0,上海市太仓路200号上海医药大厦,化学原料药、化学药制剂、抗生素、生化药品、生物制品中成药、医疗器械、制药设备、化学危险物品等的生产、销售及进出口业务。,2017-03-31,37922864227.6
3002,601608.XSHG,601608,XSHG,1,主板,CNY,中信重工,中信重工机械股份有限公司,L,2012-07-06,,A,沪深A股,CHN,66097,4339419300.0,4279785500.0,4279785500.0,河南省洛阳市涧西区建设路206号,"公司主要从事建材、矿山、冶金、电力以及节能环保等行业的大型设备、大型成套技术装备及大型铸锻件的开发、研制及销售,并提供相关配套服务和整体解决方案。",2017-03-31,7235036196.64
3003,601611.XSHG,601611,XSHG,1,主板,CNY,中国核建,中国核工业建设股份有限公司,L,2016-06-06,,A,沪深A股,CHN,90091,2625000000.0,961800000.0,961800000.0,北京市西城区车公庄大街12号,军工工程、核电工程及工业与民用工程的建设业务,2017-03-31,9621289056.09
3004,601616.XSHG,601616,XSHG,1,主板,CNY,广电电气,上海广电电气(集团)股份有限公司,L,2011-02-01,,A,沪深A股,CHN,40278,935575000.0,935575000.0,935575000.0,上海市奉贤区南桥镇环城东路123弄1号,"公司是以高低压成套设备及元器件产品的生产和销售为主营业务的公司,集研发、生产、销售、服务于一体,为各行各业用户提供整体配电解决方案,是国内知名的电气设备供应商。目前公司产品分为成套设备和元器件两大类型,共45个型号系列。公司产品主要集中于40.5kV及以下的电压等级,可实现电气开关控制及智能化终端控制等功能。",2017-03-31,2372361960.51
3005,601618.XSHG,601618,XSHG,1,主板,CNY,中国中冶,中国冶金科工股份有限公司,L,2009-09-21,,A,沪深A股,CHN,33950,20723619200.0,19110000000.0,16239000000.0,北京市朝阳区曙光西里28号中冶大厦,工程承包、资源开发、装备制造、房地产开发及其他业务。,2017-03-31,89523568000.0
3006,601619.XSHG,601619,XSHG,1,主板,CNY,嘉泽新能,宁夏嘉泽新能源股份有限公司,UN,,,A,沪深A股,CHN,18400,,,,,,2016-12-31,2067616400.0
3007,601628.XSHG,601628,XSHG,1,主板,CNY,中国人寿,中国人寿保险股份有限公司,L,2007-01-09,,A,沪深A股,CHN,2224,28264705000.0,28264705000.0,20823530000.0,北京市西城区金融大街16号,提供人寿保险及年金产品。,2017-03-31,3.13236e+11
3008,601633.XSHG,601633,XSHG,1,主板,CNY,长城汽车,长城汽车股份有限公司,L,2011-09-28,,A,沪深A股,CHN,33273,9127269000.0,9127269000.0,6027729000.0,河北省保定市朝阳南大街2266号,生产和销售汽车及汽车零部件。,2017-03-31,49371514191.8
3009,601636.XSHG,601636,XSHG,1,主板,CNY,旗滨集团,株洲旗滨集团股份有限公司,L,2011-08-12,,A,沪深A股,CHN,52470,2684438000.0,2471639800.0,2471639800.0,福建省漳州市东山县康美镇城垵路,"玻璃及制品生产、销售,玻璃加工,装卸劳务。",2017-03-31,6314353009.94
3010,601666.XSHG,601666,XSHG,1,主板,CNY,平煤股份,平顶山天安煤业股份有限公司,L,2006-11-23,,A,沪深A股,CHN,2167,2361165000.0,2361165000.0,2361165000.0,河南省平顶山市矿工中路21号,煤炭的生产、洗选加工及销售。,2017-03-31,12246593485.0
3011,601668.XSHG,601668,XSHG,1,主板,CNY,中国建筑,中国建筑股份有限公司,L,2009-07-29,,A,沪深A股,CHN,32991,30000000000.0,29686685600.0,29686685600.0,北京市海淀区三里河路15号,房屋建筑工程、房地产开发与投资、国际工程承包、基础设施建设与投资以及设计勘察等。,2017-03-31,3.00708763e+11
3012,601669.XSHG,601669,XSHG,1,主板,CNY,中国电建,中国电力建设股份有限公司,L,2011-10-18,,A,沪深A股,CHN,40599,15299035000.0,9600000000.0,9600000000.0,北京市海淀区车公庄西路22号,工程承包、电力投资与运营、设备制造与租赁、房地产开发。,2017-03-31,88643495140.5
3013,601677.XSHG,601677,XSHG,1,主板,CNY,明泰铝业,河南明泰铝业股份有限公司,L,2011-09-19,,A,沪深A股,CHN,54222,513296000.0,477729200.0,477729200.0,河南省巩义市回郭镇开发区,铝板带箔产品的生产和销售。,2017-03-31,4134585517.89
3014,601678.XSHG,601678,XSHG,1,主板,CNY,滨化股份,滨化集团股份有限公司,L,2010-02-23,,A,沪深A股,CHN,36170,1188000000.0,1188000000.0,1188000000.0,山东省滨州市黄河五路869号,有机、无机化工产品的生产、加工与销售。,2017-03-31,5108104383.34
3015,601688.XSHG,601688,XSHG,1,主板,CNY,华泰证券,华泰证券股份有限公司,L,2010-02-26,,A,沪深A股,CHN,26506,7162768800.0,7162768800.0,5443723000.0,江苏省南京市江东中路228号,证券经纪、投资银行、资产管理、基金管理、证券自营、证券投资管理、直接投资等,2017-03-31,87887629365.6
3016,601689.XSHG,601689,XSHG,1,主板,CNY,拓普集团,宁波拓普集团股份有限公司,L,2015-03-19,,A,沪深A股,CHN,67052,727577800.0,170700000.0,170700000.0,浙江省宁波市北仑区黄山西路215号,汽车用特种橡胶配件、粘性连轴器(汽车四轮驱动用)、工程塑料、隔音件、内饰件、密封件(国家限制的除外)的生产；电动助力转向系统、盘式制动器、高强度紧固件制造；汽车减震器、锻造件、橡胶塑料制品、车用模具、五金工具、电子电器、机械设备及备件的生产、研发、测试(限制外商投资项目除外)；汽车模具、摩托车模具(含冲模、注塑模、模压模等)、夹具(焊接夹具、检验夹具等)设计、制造；汽配、塑料制品、橡塑制品、机械设备、五金工具、电子电器的批发；自营和代理各类货物和技术的进出口。(不涉及国营贸易管理商品，涉及配额、许可证管理商品的，按国家有关规定办理申请)。(依法须经批准的项目，经相关部门批准后方可开展经营活动),2017-03-31,3568956850.59
3017,601699.XSHG,601699,XSHG,1,主板,CNY,潞安环能,山西潞安环保能源开发股份有限公司,L,2006-09-22,,A,沪深A股,CHN,2114,2991409200.0,2991409200.0,2991409200.0,山西省长治市襄垣县侯堡镇,"原煤开采、煤炭洗选、煤焦冶炼,开采煤层的主要煤种为瘦煤、贫瘦煤、贫煤等。",2017-03-31,18700369429.8
3018,601700.XSHG,601700,XSHG,1,主板,CNY,风范股份,常熟风范电力设备股份有限公司,L,2011-01-18,,A,沪深A股,CHN,40195,1133232000.0,1131432000.0,1131432000.0,江苏省常熟市尚湖镇工业集中区西区人民南路8号,从事输电线路铁塔和复合材料绝缘杆塔的研发、设计、生产和销售,2017-03-31,3145364151.66
3019,601717.XSHG,601717,XSHG,1,主板,CNY,郑煤机,郑州煤矿机械集团股份有限公司,L,2010-08-03,,A,沪深A股,CHN,37554,1732471400.0,1621122000.0,1377887800.0,河南省郑州市经济技术开发区第九大街167号,煤炭综合采掘设备之一——综采液压支架及其零部件的生产、销售和服务。,2017-03-31,10659357432.4
3020,601718.XSHG,601718,XSHG,1,主板,CNY,际华集团,际华集团股份有限公司,L,2010-08-16,,A,沪深A股,CHN,37602,4391629400.0,3857000000.0,3857000000.0,北京市朝阳区东三环中路7号财富中心写字楼A座27层,职业装、职业鞋靴、防护装具、纺织印染、皮革皮鞋等,2017-03-31,14431641276.9
3021,601727.XSHG,601727,XSHG,1,主板,CNY,上海电气,上海电气集团股份有限公司,L,2008-12-05,,A,沪深A股,CHN,6266,13431158200.0,12824314800.0,9851402800.0,上海市徐汇区钦江路212号,"有限公司设立时经营范围为电站及输配电,机电一体化,交通运输、环保设备的设计、制造、销售,电力工程项目总承包,设备总成套或分交,技术咨询和培训,国内贸易(除专项规定),货物进出口业务及技术进出口业务、劳务服务,实业投资(上述经营范围涉及许可经营的凭许可证经营)。主要业务仍为17家子公司经营的电力设备、机电一体化、交通设备、环保系统等业务以及财务公司的金融业务。",2017-03-31,58495211000.0
3022,601766.XSHG,601766,XSHG,1,主板,CNY,中国中车,中国中车股份有限公司,L,2008-08-18,,A,沪深A股,CHN,33068,28698864100.0,27288758300.0,22917692300.0,北京市海淀区西四环中路16号,公司主要从事铁路机车、客车、动车组、城轨地铁车辆及重要零部件的研发、制造、销售、修理和租赁。,2017-03-31,1.37490942e+11
3023,601777.XSHG,601777,XSHG,1,主板,CNY,力帆股份,力帆实业(集团)股份有限公司,L,2010-11-25,,A,沪深A股,CHN,30844,1256353400.0,1236633400.0,1236633400.0,重庆市北碚区蔡家岗镇凤栖路16号,"主要从事摩托车、汽车、通用汽油机的研发、生产和销售,主要产品包括摩托车、摩托车发动机、乘用车、乘用车发动机、通用汽油机及终端产品(发电机组、水泵、草坪机等)。",2017-03-31,6896021693.26
3024,601788.XSHG,601788,XSHG,1,主板,CNY,光大证券,光大证券股份有限公司,L,2009-08-18,,A,沪深A股,CHN,26504,4610787600.0,4610787600.0,3906698800.0,上海市静安区新闸路1508号,主要从事证券经纪业务、投资银行业务、证券投资业务及资产管理业务等四大业务。,2017-03-31,49436451779.2
3025,601789.XSHG,601789,XSHG,1,主板,CNY,宁波建工,宁波建工股份有限公司,L,2011-08-16,,A,沪深A股,CHN,40385,976080000.0,976080000.0,976080000.0,浙江省宁波市江东区宁穿路538号,"本公司以建筑施工和建筑装饰装潢为核心,形成了涵盖建筑科研、设计、施工、安装、装饰装潢、钢结构、商品混凝土、预制构件等相对完整而紧凑的产业链。",2017-03-31,2604886309.35
3026,601798.XSHG,601798,XSHG,1,主板,CNY,蓝科高新,甘肃蓝科石化高新装备股份有限公司,L,2011-06-22,,A,沪深A股,CHN,46733,354528200.0,354528200.0,354528200.0,甘肃省兰州市安宁区蓝科路8号,石油、石化专用设备的研发、设计、生产、安装、技术服务以及石油、石化设备的质量性能检验检测服务等。,2017-03-31,1834989094.64
3027,601799.XSHG,601799,XSHG,1,主板,CNY,星宇股份,常州星宇车灯股份有限公司,L,2011-02-01,,A,沪深A股,CHN,40218,276155200.0,239650000.0,239650000.0,江苏省常州市新北区秦岭路182号,"主要从事汽车(主要是乘用车)灯具的研发、设计、制造和销售,产品主要包括汽车前照灯、后组合灯、雾灯、制动灯、转向灯等。",2017-03-31,3856011679.7
3028,601800.XSHG,601800,XSHG,1,主板,CNY,中国交建,中国交通建设股份有限公司,L,2012-03-09,,A,沪深A股,CHN,18371,16174735400.0,16174735400.0,11747235400.0,北京市西城区德胜门外大街85号,从事基建建设、基建设计、疏浚及港口机械制造业务。,2017-03-31,1.92723464368e+11
3029,601801.XSHG,601801,XSHG,1,主板,CNY,皖新传媒,安徽新华传媒股份有限公司,L,2010-01-18,,A,沪深A股,CHN,35361,1989204700.0,1820000000.0,1820000000.0,安徽省合肥市包河区北京路8号,出版物的批发、零售;文体用品零售;音像出版;广告传媒。,2017-03-31,9337956563.54
3030,601808.XSHG,601808,XSHG,1,主板,CNY,中海油服,中海油田服务股份有限公司,L,2007-09-28,,A,沪深A股,CHN,1942,4771592000.0,4771592000.0,2960468000.0,北京市东城区东直门外小街6号海油大厦9楼902室,"公司业务涉及石油及天然气勘探、开发及生产的各个阶段,主要分为钻井服务、油田技术服务、船舶服务、物探勘察服务四大板块。",2017-03-31,34759369266.0
3031,601811.XSHG,601811,XSHG,1,主板,CNY,新华文轩,新华文轩出版传媒股份有限公司,L,2016-08-08,,A,沪深A股,CHN,79616,1233841000.0,540647100.0,98710000.0,四川省成都市金牛区蓉北商贸大道文轩路6号,"本公司是集出版物生产、加工、销售和多元文化产业发展于一体的文化产业经营实体,主营业务包括出版物的编辑和出版、图书及影音产品零售、分销以及教材和助学类读物发行业务等",2017-03-31,8388703897.96
3032,601818.XSHG,601818,XSHG,1,主板,CNY,光大银行,中国光大银行股份有限公司,L,2010-08-18,,A,沪深A股,CHN,27523,46679095000.0,46679095000.0,39810359500.0,北京市西城区太平桥大街25号、甲25号中国光大中心,商业银行业务。,2017-03-31,2.63733e+11
3033,601857.XSHG,601857,XSHG,1,主板,CNY,中国石油,中国石油天然气股份有限公司,L,2007-11-05,,A,沪深A股,CHN,1548,1.830209778e+11,1.830209778e+11,1.619220778e+11,北京市东城区东直门北大街9号,原油和天然气的勘探、开发和生产;原油和石油气产品的炼制、运输、储存和营销;化工产品的生产和销售;天然气的输送、经营和销售。,2017-03-31,1.386386e+12
3034,601858.XSHG,601858,XSHG,1,主板,CNY,中国科传,中国科技出版传媒股份有限公司,L,2017-01-18,,A,沪深A股,CHN,67951,790500000.0,130500000.0,130500000.0,北京市东城区东黄城根北街16号,本公司的主要业务包括图书出版业务、期刊业务及出版物进口业务。,2017-03-31,2959411360.48
3035,601866.XSHG,601866,XSHG,1,主板,CNY,中远海发,中远海运发展股份有限公司,L,2007-12-12,,A,沪深A股,CHN,2340,11683125000.0,11683125000.0,7932125000.0,上海市浦东新区民生路628号航运科研大厦,主要从事国际及国内集装箱航海运输的管运和管理。,2017-03-31,14196429631.7
